subject,dataset,type,laser_power,rating,latency,epoch,urevent,code,duration
sub-003,ds005473,S 26,2.0,7.0,328001,110,113,Stimulus,1
sub-003,ds005473,S 22,1.5,3.0,331001,111,114,Stimulus,1
sub-003,ds005473,S 42,3.75,10.0,334001,112,115,Stimulus,1
sub-003,ds005473,S 28,2.25,7.0,337001,113,116,Stimulus,1
sub-003,ds005473,S 40,3.5,9.0,340001,114,117,Stimulus,1
sub-003,ds005473,S 20,1.25,4.0,343001,115,118,Stimulus,1
sub-003,ds005473,S 38,3.25,9.0,346001,116,119,Stimulus,1
sub-003,ds005473,S 30,2.5,6.0,349001,117,120,Stimulus,1
sub-003,ds005473,S 34,2.75,8.0,352001,118,121,Stimulus,1
sub-003,ds005473,S 18,1.0,4.0,355001,119,122,Stimulus,1
sub-003,ds005473,S 42,3.75,9.0,358001,120,123,Stimulus,1
sub-003,ds005473,S 26,2.0,7.0,361001,121,124,Stimulus,1
sub-003,ds005473,S 36,3.0,8.0,364001,122,125,Stimulus,1
sub-003,ds005473,S 22,1.5,5.0,367001,123,126,Stimulus,1
sub-003,ds005473,S 18,1.0,5.0,370001,124,127,Stimulus,1
sub-003,ds005473,S 44,4.0,10.0,373001,125,128,Stimulus,1
sub-003,ds005473,S 34,2.75,8.0,376001,126,129,Stimulus,1
sub-003,ds005473,S 30,2.5,5.0,379001,127,130,Stimulus,1
sub-003,ds005473,S 30,2.5,7.0,382001,128,131,Stimulus,1
sub-003,ds005473,S 28,2.25,5.0,385001,129,132,Stimulus,1
sub-003,ds005473,S 36,3.0,8.0,388001,130,133,Stimulus,1
sub-004,ds005473,S 36,3.0,7.0,1001,1,2,Stimulus,1
sub-004,ds005473,S 22,1.5,4.0,4001,2,3,Stimulus,1
sub-004,ds005473,S 44,4.0,9.0,7001,3,4,Stimulus,1
sub-004,ds005473,S 24,1.75,4.0,10001,4,5,Stimulus,1
sub-004,ds005473,S 40,3.5,9.0,13001,5,6,Stimulus,1
sub-004,ds005473,S 24,1.75,4.0,16001,6,7,Stimulus,1
sub-004,ds005473,S 34,2.75,5.0,19001,7,8,Stimulus,1
sub-004,ds005473,S 24,1.75,4.0,22001,8,9,Stimulus,1
sub-004,ds005473,S 44,4.0,9.0,25001,9,10,Stimulus,1
sub-004,ds005473,S 28,2.25,5.0,28001,10,11,Stimulus,1
sub-004,ds005473,S 38,3.25,7.0,31001,11,12,Stimulus,1
sub-004,ds005473,S 26,2.0,4.0,34001,12,13,Stimulus,1
sub-004,ds005473,S 44,4.0,9.0,37001,13,14,Stimulus,1
sub-004,ds005473,S 30,2.5,6.0,40001,14,15,Stimulus,1
sub-004,ds005473,S 40,3.5,8.0,43001,15,16,Stimulus,1
sub-004,ds005473,S 20,1.25,4.0,46001,16,17,Stimulus,1
sub-004,ds005473,S 36,3.0,5.0,49001,17,18,Stimulus,1
sub-004,ds005473,S 26,2.0,5.0,52001,18,19,Stimulus,1
sub-004,ds005473,S 30,2.5,6.0,55001,19,20,Stimulus,1
sub-004,ds005473,S 42,3.75,9.0,58001,20,21,Stimulus,1
sub-004,ds005473,S 24,1.75,5.0,61001,21,22,Stimulus,1
sub-004,ds005473,S 38,3.25,6.0,64001,22,23,Stimulus,1
sub-004,ds005473,S 28,2.25,4.0,67001,23,24,Stimulus,1
sub-004,ds005473,S 20,1.25,4.0,70001,24,25,Stimulus,1
sub-004,ds005473,S 38,3.25,7.0,73001,25,26,Stimulus,1
sub-004,ds005473,S 26,2.0,6.0,76001,26,27,Stimulus,1
sub-004,ds005473,S 40,3.5,9.0,79001,27,28,Stimulus,1
sub-004,ds005473,S 20,1.25,5.0,82001,28,29,Stimulus,1
sub-004,ds005473,S 38,3.25,9.0,85001,29,30,Stimulus,1
sub-004,ds005473,S 18,1.0,3.0,88001,30,31,Stimulus,1
sub-004,ds005473,S 22,1.5,4.0,91001,31,33,Stimulus,1
sub-004,ds005473,S 34,2.75,5.0,94001,32,34,Stimulus,1
sub-004,ds005473,S 18,1.0,3.0,97001,33,35,Stimulus,1
sub-004,ds005473,S 44,4.0,9.0,100001,34,36,Stimulus,1
sub-004,ds005473,S 22,1.5,4.0,103001,35,37,Stimulus,1
sub-004,ds005473,S 36,3.0,7.0,106001,36,38,Stimulus,1
sub-004,ds005473,S 18,1.0,4.0,109001,37,39,Stimulus,1
sub-004,ds005473,S 34,2.75,8.0,112001,38,40,Stimulus,1
sub-004,ds005473,S 24,1.75,4.0,115001,39,41,Stimulus,1
sub-004,ds005473,S 28,2.25,5.0,118001,40,42,Stimulus,1
sub-004,ds005473,S 42,3.75,10.0,121001,41,43,Stimulus,1
sub-004,ds005473,S 20,1.25,4.0,124001,42,44,Stimulus,1
sub-004,ds005473,S 40,3.5,9.0,127001,43,45,Stimulus,1
sub-004,ds005473,S 26,2.0,8.0,130001,44,46,Stimulus,1
sub-004,ds005473,S 22,1.5,4.0,133001,45,47,Stimulus,1
sub-004,ds005473,S 42,3.75,10.0,136001,46,48,Stimulus,1
sub-004,ds005473,S 28,2.25,7.0,139001,47,49,Stimulus,1
sub-004,ds005473,S 40,3.5,9.0,142001,48,50,Stimulus,1
sub-004,ds005473,S 20,1.25,4.0,145001,49,51,Stimulus,1
sub-004,ds005473,S 38,3.25,9.0,148001,50,52,Stimulus,1
sub-004,ds005473,S 30,2.5,7.0,151001,51,53,Stimulus,1
sub-004,ds005473,S 34,2.75,8.0,154001,52,54,Stimulus,1
sub-004,ds005473,S 18,1.0,4.0,157001,53,55,Stimulus,1
sub-004,ds005473,S 42,3.75,10.0,160001,54,56,Stimulus,1
sub-004,ds005473,S 26,2.0,8.0,163001,55,57,Stimulus,1
sub-004,ds005473,S 36,3.0,6.0,166001,56,58,Stimulus,1
sub-004,ds005473,S 22,1.5,4.0,169001,57,59,Stimulus,1
sub-004,ds005473,S 18,1.0,4.0,172001,58,60,Stimulus,1
sub-004,ds005473,S 44,4.0,9.0,175001,59,61,Stimulus,1
sub-004,ds005473,S 34,2.75,6.0,178001,60,62,Stimulus,1
sub-004,ds005473,S 30,2.5,6.0,181001,61,63,Stimulus,1
sub-004,ds005473,S 30,2.5,5.0,184001,62,64,Stimulus,1
sub-004,ds005473,S 28,2.25,7.0,187001,63,65,Stimulus,1
sub-004,ds005473,S 36,3.0,9.0,190001,64,66,Stimulus,1
sub-004,ds005473,S 36,3.0,6.0,193001,65,69,Stimulus,1
sub-004,ds005473,S 22,1.5,5.0,196001,66,70,Stimulus,1
sub-004,ds005473,S 44,4.0,10.0,199001,67,71,Stimulus,1
sub-004,ds005473,S 24,1.75,4.0,202001,68,72,Stimulus,1
sub-004,ds005473,S 40,3.5,10.0,205001,69,73,Stimulus,1
sub-004,ds005473,S 24,1.75,5.0,208001,70,74,Stimulus,1
sub-004,ds005473,S 34,2.75,7.0,211001,71,75,Stimulus,1
sub-004,ds005473,S 24,1.75,6.0,214001,72,76,Stimulus,1
sub-004,ds005473,S 44,4.0,10.0,217001,73,77,Stimulus,1
sub-004,ds005473,S 28,2.25,5.0,220001,74,78,Stimulus,1
sub-004,ds005473,S 38,3.25,9.0,223001,75,79,Stimulus,1
sub-004,ds005473,S 26,2.0,5.0,226001,76,80,Stimulus,1
sub-004,ds005473,S 44,4.0,10.0,229001,77,81,Stimulus,1
sub-004,ds005473,S 30,2.5,7.0,232001,78,82,Stimulus,1
sub-004,ds005473,S 40,3.5,10.0,235001,79,83,Stimulus,1
sub-004,ds005473,S 20,1.25,4.0,238001,80,84,Stimulus,1
sub-004,ds005473,S 36,3.0,7.0,241001,81,85,Stimulus,1
sub-004,ds005473,S 26,2.0,7.0,244001,82,86,Stimulus,1
sub-004,ds005473,S 30,2.5,9.0,247001,83,87,Stimulus,1
sub-004,ds005473,S 42,3.75,10.0,250001,84,88,Stimulus,1
sub-004,ds005473,S 24,1.75,4.0,253001,85,89,Stimulus,1
sub-004,ds005473,S 38,3.25,9.0,256001,86,90,Stimulus,1
sub-004,ds005473,S 28,2.25,4.0,259001,87,91,Stimulus,1
sub-004,ds005473,S 20,1.25,4.0,262001,88,92,Stimulus,1
sub-004,ds005473,S 38,3.25,7.0,265001,89,93,Stimulus,1
sub-004,ds005473,S 26,2.0,5.0,268001,90,94,Stimulus,1
sub-004,ds005473,S 40,3.5,9.0,271001,91,95,Stimulus,1
sub-004,ds005473,S 20,1.25,5.0,274001,92,96,Stimulus,1
sub-004,ds005473,S 38,3.25,9.0,277001,93,97,Stimulus,1
sub-004,ds005473,S 18,1.0,4.0,280001,94,98,Stimulus,1
sub-004,ds005473,S 42,3.75,10.0,283001,95,99,Stimulus,1
sub-004,ds005473,S 22,1.5,5.0,286001,96,100,Stimulus,1
sub-004,ds005473,S 34,2.75,9.0,289001,97,101,Stimulus,1
sub-004,ds005473,S 18,1.0,4.0,292001,98,102,Stimulus,1
sub-004,ds005473,S 44,4.0,10.0,295001,99,103,Stimulus,1
sub-004,ds005473,S 22,1.5,4.0,298001,100,104,Stimulus,1
sub-004,ds005473,S 36,3.0,7.0,301001,101,105,Stimulus,1
sub-004,ds005473,S 18,1.0,3.0,304001,102,106,Stimulus,1
sub-004,ds005473,S 34,2.75,8.0,307001,103,107,Stimulus,1
sub-004,ds005473,S 24,1.75,3.0,310001,104,108,Stimulus,1
sub-004,ds005473,S 28,2.25,7.0,313001,105,109,Stimulus,1
sub-004,ds005473,S 42,3.75,10.0,316001,106,110,Stimulus,1
sub-004,ds005473,S 20,1.25,5.0,319001,107,111,Stimulus,1
sub-004,ds005473,S 40,3.5,10.0,322001,108,112,Stimulus,1
sub-004,ds005473,S 26,2.0,5.0,325001,109,113,Stimulus,1
sub-004,ds005473,S 22,1.5,5.0,328001,110,114,Stimulus,1
sub-004,ds005473,S 42,3.75,9.0,331001,111,115,Stimulus,1
sub-004,ds005473,S 28,2.25,4.0,334001,112,116,Stimulus,1
sub-004,ds005473,S 40,3.5,10.0,337001,113,117,Stimulus,1
sub-004,ds005473,S 20,1.25,4.0,340001,114,118,Stimulus,1
sub-004,ds005473,S 38,3.25,5.0,343001,115,119,Stimulus,1
sub-004,ds005473,S 30,2.5,4.0,346001,116,120,Stimulus,1
sub-004,ds005473,S 34,2.75,9.0,349001,117,121,Stimulus,1
sub-004,ds005473,S 18,1.0,3.0,352001,118,122,Stimulus,1
sub-004,ds005473,S 42,3.75,10.0,355001,119,123,Stimulus,1
sub-004,ds005473,S 26,2.0,6.0,358001,120,124,Stimulus,1
sub-004,ds005473,S 36,3.0,7.0,361001,121,125,Stimulus,1
sub-004,ds005473,S 22,1.5,4.0,364001,122,126,Stimulus,1
sub-004,ds005473,S 18,1.0,4.0,367001,123,127,Stimulus,1
sub-004,ds005473,S 44,4.0,4.0,370001,124,128,Stimulus,1
sub-004,ds005473,S 34,2.75,6.0,373001,125,129,Stimulus,1
sub-004,ds005473,S 30,2.5,7.0,376001,126,130,Stimulus,1
sub-004,ds005473,S 30,2.5,5.0,379001,127,131,Stimulus,1
sub-004,ds005473,S 28,2.25,6.0,382001,128,132,Stimulus,1
sub-004,ds005473,S 36,3.0,7.0,385001,129,133,Stimulus,1
sub-005,ds005473,S 36,3.0,4.5,1001,1,2,Stimulus,1
sub-005,ds005473,S 30,2.5,4.8,4001,2,3,Stimulus,1
sub-005,ds005473,S 44,4.0,7.0,7001,3,4,Stimulus,1
sub-005,ds005473,S 26,2.0,0.0,10001,4,5,Stimulus,1
sub-005,ds005473,S 38,3.25,5.0,13001,5,6,Stimulus,1
sub-005,ds005473,S 28,2.25,5.2,16001,6,7,Stimulus,1
sub-005,ds005473,S 42,3.75,7.2,19001,7,8,Stimulus,1
sub-005,ds005473,S 20,1.25,1.0,22001,8,9,Stimulus,1
sub-005,ds005473,S 40,3.5,5.5,25001,9,10,Stimulus,1
sub-005,ds005473,S 22,1.5,0.2,28001,10,11,Stimulus,1
sub-005,ds005473,S 28,2.25,4.8,31001,11,12,Stimulus,1
sub-005,ds005473,S 42,3.75,7.2,34001,12,13,Stimulus,1
sub-005,ds005473,S 22,1.5,0.0,37001,13,17,Stimulus,1
sub-005,ds005473,S 36,3.0,5.0,40001,14,18,Stimulus,1
sub-005,ds005473,S 30,2.5,0.0,43001,15,19,Stimulus,1
sub-005,ds005473,S 38,3.25,6.5,46001,16,20,Stimulus,1
sub-005,ds005473,S 30,2.5,3.0,49001,17,21,Stimulus,1
sub-005,ds005473,S 42,3.75,5.0,52001,18,22,Stimulus,1
sub-005,ds005473,S 26,2.0,1.5,55001,19,23,Stimulus,1
sub-005,ds005473,S 40,3.5,6.0,58001,20,24,Stimulus,1
sub-005,ds005473,S 30,2.5,0.0,61001,21,25,Stimulus,1
sub-005,ds005473,S 46,4.25,8.5,64001,22,26,Stimulus,1
sub-005,ds005473,S 30,2.5,3.5,67001,23,27,Stimulus,1
sub-005,ds005473,S 34,2.75,5.0,70001,24,28,Stimulus,1
sub-005,ds005473,S 18,1.0,1.5,73001,25,29,Stimulus,1
sub-005,ds005473,S 44,4.0,9.0,76001,26,30,Stimulus,1
sub-005,ds005473,S 24,1.75,3.0,79001,27,31,Stimulus,1
sub-005,ds005473,S 38,3.25,4.5,82001,28,32,Stimulus,1
sub-005,ds005473,S 34,2.75,4.0,85001,29,33,Stimulus,1
sub-005,ds005473,S 24,1.75,1.0,88001,30,34,Stimulus,1
sub-005,ds005473,S 44,4.0,7.5,91001,31,35,Stimulus,1
sub-005,ds005473,S 24,1.75,1.0,94001,32,36,Stimulus,1
sub-005,ds005473,S 38,3.25,4.0,97001,33,37,Stimulus,1
sub-005,ds005473,S 18,1.0,0.0,100001,34,38,Stimulus,1
sub-005,ds005473,S 40,3.5,5.0,103001,35,39,Stimulus,1
sub-005,ds005473,S 26,2.0,0.0,106001,36,40,Stimulus,1
sub-005,ds005473,S 38,3.25,4.0,109001,37,41,Stimulus,1
sub-005,ds005473,S 28,2.25,1.0,112001,38,42,Stimulus,1
sub-005,ds005473,S 42,3.75,6.5,115001,39,43,Stimulus,1
sub-005,ds005473,S 22,1.5,1.0,118001,40,44,Stimulus,1
sub-005,ds005473,S 34,2.75,4.0,121001,41,45,Stimulus,1
sub-005,ds005473,S 26,2.0,0.5,124001,42,46,Stimulus,1
sub-005,ds005473,S 28,2.25,3.5,127001,43,47,Stimulus,1
sub-005,ds005473,S 46,4.25,9.2,130001,44,48,Stimulus,1
sub-005,ds005473,S 40,3.5,7.5,133001,45,49,Stimulus,1
sub-005,ds005473,S 28,2.25,3.5,136001,46,50,Stimulus,1
sub-005,ds005473,S 40,3.5,6.5,139001,47,51,Stimulus,1
sub-005,ds005473,S 20,1.25,0.0,142001,48,52,Stimulus,1
sub-005,ds005473,S 46,4.25,9.2,145001,49,53,Stimulus,1
sub-005,ds005473,S 20,1.25,0.5,148001,50,54,Stimulus,1
sub-005,ds005473,S 36,3.0,4.0,151001,51,55,Stimulus,1
sub-005,ds005473,S 24,1.75,0.5,154001,52,56,Stimulus,1
sub-005,ds005473,S 18,1.0,0.5,157001,53,57,Stimulus,1
sub-005,ds005473,S 42,3.75,4.5,160001,54,58,Stimulus,1
sub-005,ds005473,S 24,1.75,0.5,163001,55,59,Stimulus,1
sub-005,ds005473,S 34,2.75,4.0,166001,56,60,Stimulus,1
sub-005,ds005473,S 20,1.25,1.5,169001,57,61,Stimulus,1
sub-005,ds005473,S 44,4.0,9.5,172001,58,62,Stimulus,1
sub-005,ds005473,S 22,1.5,0.5,175001,59,63,Stimulus,1
sub-005,ds005473,S 36,3.0,4.0,178001,60,64,Stimulus,1
sub-005,ds005473,S 22,1.5,0.0,181001,61,65,Stimulus,1
sub-005,ds005473,S 46,4.25,9.2,184001,62,66,Stimulus,1
sub-005,ds005473,S 18,1.0,1.5,187001,63,67,Stimulus,1
sub-005,ds005473,S 36,3.0,0.0,190001,64,68,Stimulus,1
sub-005,ds005473,S 18,1.0,0.5,193001,65,69,Stimulus,1
sub-005,ds005473,S 26,2.0,0.5,196001,66,70,Stimulus,1
sub-005,ds005473,S 44,4.0,7.5,199001,67,71,Stimulus,1
sub-005,ds005473,S 36,3.0,4.0,202001,68,74,Stimulus,1
sub-005,ds005473,S 30,2.5,4.0,205001,69,75,Stimulus,1
sub-005,ds005473,S 26,2.0,6.0,208001,70,77,Stimulus,1
sub-005,ds005473,S 38,3.25,6.5,211001,71,78,Stimulus,1
sub-005,ds005473,S 28,2.25,4.0,214001,72,79,Stimulus,1
sub-005,ds005473,S 42,3.75,8.0,217001,73,80,Stimulus,1
sub-005,ds005473,S 20,1.25,3.5,220001,74,81,Stimulus,1
sub-005,ds005473,S 40,3.5,5.0,223001,75,82,Stimulus,1
sub-005,ds005473,S 22,1.5,4.0,226001,76,83,Stimulus,1
sub-005,ds005473,S 28,2.25,4.0,229001,77,84,Stimulus,1
sub-005,ds005473,S 42,3.75,8.0,232001,78,85,Stimulus,1
sub-005,ds005473,S 20,1.25,0.5,235001,79,86,Stimulus,1
sub-005,ds005473,S 46,4.25,8.5,238001,80,87,Stimulus,1
sub-005,ds005473,S 34,2.75,4.5,241001,81,88,Stimulus,1
sub-005,ds005473,S 22,1.5,0.0,244001,82,89,Stimulus,1
sub-005,ds005473,S 36,3.0,4.5,247001,83,90,Stimulus,1
sub-005,ds005473,S 30,2.5,4.0,250001,84,91,Stimulus,1
sub-005,ds005473,S 38,3.25,5.5,253001,85,92,Stimulus,1
sub-005,ds005473,S 30,2.5,2.0,256001,86,93,Stimulus,1
sub-005,ds005473,S 42,3.75,7.0,259001,87,94,Stimulus,1
sub-005,ds005473,S 26,2.0,0.0,262001,88,95,Stimulus,1
sub-005,ds005473,S 40,3.5,7.5,265001,89,96,Stimulus,1
sub-005,ds005473,S 30,2.5,4.0,268001,90,97,Stimulus,1
sub-005,ds005473,S 46,4.25,9.2,271001,91,98,Stimulus,1
sub-005,ds005473,S 30,2.5,4.0,274001,92,99,Stimulus,1
sub-005,ds005473,S 34,2.75,4.0,277001,93,100,Stimulus,1
sub-005,ds005473,S 18,1.0,0.5,280001,94,101,Stimulus,1
sub-005,ds005473,S 44,4.0,9.0,283001,95,102,Stimulus,1
sub-005,ds005473,S 24,1.75,3.5,286001,96,103,Stimulus,1
sub-005,ds005473,S 38,3.25,5.5,289001,97,104,Stimulus,1
sub-005,ds005473,S 34,2.75,2.0,292001,98,105,Stimulus,1
sub-005,ds005473,S 24,1.75,2.0,295001,99,106,Stimulus,1
sub-005,ds005473,S 44,4.0,8.5,298001,100,107,Stimulus,1
sub-005,ds005473,S 24,1.75,0.5,301001,101,108,Stimulus,1
sub-005,ds005473,S 38,3.25,5.5,304001,102,109,Stimulus,1
sub-005,ds005473,S 18,1.0,0.5,307001,103,110,Stimulus,1
sub-005,ds005473,S 40,3.5,6.0,310001,104,111,Stimulus,1
sub-005,ds005473,S 26,2.0,1.0,313001,105,112,Stimulus,1
sub-005,ds005473,S 38,3.25,4.0,316001,106,113,Stimulus,1
sub-005,ds005473,S 28,2.25,4.0,319001,107,114,Stimulus,1
sub-005,ds005473,S 42,3.75,6.5,322001,108,115,Stimulus,1
sub-005,ds005473,S 22,1.5,0.5,325001,109,116,Stimulus,1
sub-005,ds005473,S 34,2.75,4.0,328001,110,117,Stimulus,1
sub-005,ds005473,S 26,2.0,2.5,331001,111,118,Stimulus,1
sub-005,ds005473,S 28,2.25,2.5,334001,112,119,Stimulus,1
sub-005,ds005473,S 40,3.5,6.5,337001,113,121,Stimulus,1
sub-005,ds005473,S 28,2.25,0.5,340001,114,122,Stimulus,1
sub-005,ds005473,S 40,3.5,4.0,343001,115,123,Stimulus,1
sub-005,ds005473,S 20,1.25,0.0,346001,116,124,Stimulus,1
sub-005,ds005473,S 46,4.25,8.5,349001,117,125,Stimulus,1
sub-005,ds005473,S 20,1.25,2.5,352001,118,126,Stimulus,1
sub-005,ds005473,S 36,3.0,4.0,355001,119,127,Stimulus,1
sub-005,ds005473,S 24,1.75,0.5,358001,120,128,Stimulus,1
sub-005,ds005473,S 18,1.0,0.5,361001,121,129,Stimulus,1
sub-005,ds005473,S 42,3.75,8.0,364001,122,130,Stimulus,1
sub-005,ds005473,S 24,1.75,0.5,367001,123,131,Stimulus,1
sub-005,ds005473,S 34,2.75,3.5,370001,124,132,Stimulus,1
sub-005,ds005473,S 20,1.25,3.0,373001,125,133,Stimulus,1
sub-005,ds005473,S 44,4.0,7.0,376001,126,134,Stimulus,1
sub-005,ds005473,S 22,1.5,1.5,379001,127,135,Stimulus,1
sub-005,ds005473,S 36,3.0,4.0,382001,128,136,Stimulus,1
sub-005,ds005473,S 22,1.5,0.0,385001,129,137,Stimulus,1
sub-005,ds005473,S 46,4.25,9.0,388001,130,138,Stimulus,1
sub-005,ds005473,S 18,1.0,0.5,391001,131,139,Stimulus,1
sub-005,ds005473,S 36,3.0,4.5,394001,132,140,Stimulus,1
sub-005,ds005473,S 18,1.0,0.0,397001,133,141,Stimulus,1
sub-005,ds005473,S 26,2.0,0.5,400001,134,142,Stimulus,1
sub-006,ds005473,S 36,3.0,6.0,1001,1,2,Stimulus,1
sub-006,ds005473,S 22,1.5,4.0,4001,2,3,Stimulus,1
sub-006,ds005473,S 44,4.0,7.0,7001,3,4,Stimulus,1
sub-006,ds005473,S 24,1.75,4.0,10001,4,5,Stimulus,1
sub-006,ds005473,S 40,3.5,7.0,13001,5,6,Stimulus,1
sub-006,ds005473,S 24,1.75,4.0,16001,6,7,Stimulus,1
sub-006,ds005473,S 34,2.75,5.0,19001,7,8,Stimulus,1
sub-006,ds005473,S 24,1.75,4.0,22001,8,9,Stimulus,1
sub-006,ds005473,S 44,4.0,8.0,25001,9,10,Stimulus,1
sub-006,ds005473,S 28,2.25,4.0,28001,10,11,Stimulus,1
sub-006,ds005473,S 38,3.25,6.0,31001,11,12,Stimulus,1
sub-006,ds005473,S 26,2.0,3.0,34001,12,13,Stimulus,1
sub-006,ds005473,S 44,4.0,8.0,37001,13,14,Stimulus,1
sub-006,ds005473,S 30,2.5,4.0,40001,14,15,Stimulus,1
sub-006,ds005473,S 40,3.5,6.0,43001,15,16,Stimulus,1
sub-006,ds005473,S 20,1.25,3.0,46001,16,17,Stimulus,1
sub-006,ds005473,S 36,3.0,5.0,49001,17,18,Stimulus,1
sub-006,ds005473,S 26,2.0,4.0,52001,18,19,Stimulus,1
sub-006,ds005473,S 30,2.5,5.0,55001,19,20,Stimulus,1
sub-006,ds005473,S 42,3.75,7.0,58001,20,21,Stimulus,1
sub-006,ds005473,S 24,1.75,3.0,61001,21,22,Stimulus,1
sub-006,ds005473,S 38,3.25,6.0,64001,22,23,Stimulus,1
sub-006,ds005473,S 28,2.25,4.0,67001,23,24,Stimulus,1
sub-006,ds005473,S 20,1.25,3.0,70001,24,25,Stimulus,1
sub-006,ds005473,S 38,3.25,6.0,73001,25,26,Stimulus,1
sub-006,ds005473,S 26,2.0,4.0,76001,26,27,Stimulus,1
sub-006,ds005473,S 40,3.5,6.0,79001,27,28,Stimulus,1
sub-006,ds005473,S 20,1.25,4.0,82001,28,29,Stimulus,1
sub-006,ds005473,S 38,3.25,6.0,85001,29,30,Stimulus,1
sub-006,ds005473,S 18,1.0,3.0,88001,30,31,Stimulus,1
sub-006,ds005473,S 42,3.75,8.0,91001,31,32,Stimulus,1
sub-006,ds005473,S 22,1.5,4.0,94001,32,33,Stimulus,1
sub-006,ds005473,S 34,2.75,5.0,97001,33,34,Stimulus,1
sub-006,ds005473,S 18,1.0,3.0,100001,34,35,Stimulus,1
sub-006,ds005473,S 44,4.0,7.0,103001,35,36,Stimulus,1
sub-006,ds005473,S 22,1.5,2.0,106001,36,37,Stimulus,1
sub-006,ds005473,S 36,3.0,4.0,109001,37,38,Stimulus,1
sub-006,ds005473,S 18,1.0,3.0,112001,38,39,Stimulus,1
sub-006,ds005473,S 34,2.75,5.0,115001,39,40,Stimulus,1
sub-006,ds005473,S 24,1.75,5.0,118001,40,41,Stimulus,1
sub-006,ds005473,S 28,2.25,4.0,121001,41,42,Stimulus,1
sub-006,ds005473,S 42,3.75,7.0,124001,42,43,Stimulus,1
sub-006,ds005473,S 20,1.25,3.0,127001,43,44,Stimulus,1
sub-006,ds005473,S 40,3.5,6.0,130001,44,45,Stimulus,1
sub-006,ds005473,S 26,2.0,6.0,133001,45,46,Stimulus,1
sub-006,ds005473,S 22,1.5,3.0,136001,46,47,Stimulus,1
sub-006,ds005473,S 42,3.75,7.0,139001,47,48,Stimulus,1
sub-006,ds005473,S 28,2.25,4.0,142001,48,49,Stimulus,1
sub-006,ds005473,S 40,3.5,7.0,145001,49,50,Stimulus,1
sub-006,ds005473,S 20,1.25,3.0,148001,50,51,Stimulus,1
sub-006,ds005473,S 38,3.25,5.0,151001,51,52,Stimulus,1
sub-006,ds005473,S 30,2.5,4.0,154001,52,53,Stimulus,1
sub-006,ds005473,S 34,2.75,5.0,157001,53,54,Stimulus,1
sub-006,ds005473,S 18,1.0,3.0,160001,54,55,Stimulus,1
sub-006,ds005473,S 42,3.75,8.0,163001,55,56,Stimulus,1
sub-006,ds005473,S 26,2.0,5.0,166001,56,57,Stimulus,1
sub-006,ds005473,S 36,3.0,5.0,169001,57,58,Stimulus,1
sub-006,ds005473,S 22,1.5,4.0,172001,58,59,Stimulus,1
sub-006,ds005473,S 18,1.0,3.0,175001,59,60,Stimulus,1
sub-006,ds005473,S 44,4.0,8.0,178001,60,61,Stimulus,1
sub-006,ds005473,S 34,2.75,7.0,181001,61,62,Stimulus,1
sub-006,ds005473,S 30,2.5,6.0,184001,62,63,Stimulus,1
sub-006,ds005473,S 30,2.5,6.0,187001,63,64,Stimulus,1
sub-006,ds005473,S 28,2.25,4.0,190001,64,65,Stimulus,1
sub-006,ds005473,S 36,3.0,7.0,193001,65,66,Stimulus,1
sub-006,ds005473,S 36,3.0,6.0,196001,66,69,Stimulus,1
sub-006,ds005473,S 22,1.5,3.0,199001,67,70,Stimulus,1
sub-006,ds005473,S 44,4.0,8.0,202001,68,71,Stimulus,1
sub-006,ds005473,S 24,1.75,4.0,205001,69,72,Stimulus,1
sub-006,ds005473,S 40,3.5,6.0,208001,70,73,Stimulus,1
sub-006,ds005473,S 24,1.75,4.0,211001,71,74,Stimulus,1
sub-006,ds005473,S 34,2.75,5.0,214001,72,75,Stimulus,1
sub-006,ds005473,S 24,1.75,3.0,217001,73,76,Stimulus,1
sub-006,ds005473,S 44,4.0,9.0,220001,74,77,Stimulus,1
sub-006,ds005473,S 28,2.25,4.0,223001,75,78,Stimulus,1
sub-006,ds005473,S 38,3.25,5.0,226001,76,79,Stimulus,1
sub-006,ds005473,S 26,2.0,4.0,229001,77,80,Stimulus,1
sub-006,ds005473,S 44,4.0,8.0,232001,78,81,Stimulus,1
sub-006,ds005473,S 30,2.5,4.0,235001,79,82,Stimulus,1
sub-006,ds005473,S 40,3.5,7.0,238001,80,83,Stimulus,1
sub-006,ds005473,S 20,1.25,4.0,241001,81,84,Stimulus,1
sub-006,ds005473,S 36,3.0,7.0,244001,82,85,Stimulus,1
sub-006,ds005473,S 26,2.0,5.0,247001,83,86,Stimulus,1
sub-006,ds005473,S 30,2.5,5.0,250001,84,87,Stimulus,1
sub-006,ds005473,S 42,3.75,6.0,253001,85,88,Stimulus,1
sub-006,ds005473,S 24,1.75,4.0,256001,86,89,Stimulus,1
sub-006,ds005473,S 38,3.25,7.0,259001,87,90,Stimulus,1
sub-006,ds005473,S 28,2.25,4.0,262001,88,91,Stimulus,1
sub-006,ds005473,S 20,1.25,3.0,265001,89,92,Stimulus,1
sub-006,ds005473,S 38,3.25,4.0,268001,90,93,Stimulus,1
sub-006,ds005473,S 26,2.0,4.0,271001,91,94,Stimulus,1
sub-006,ds005473,S 40,3.5,8.0,274001,92,95,Stimulus,1
sub-006,ds005473,S 20,1.25,3.0,277001,93,96,Stimulus,1
