onset,duration,sample,value,subject,dataset,source_file
200.416,1.0,200416,S 77,sub-028,ds005289,ds005289/sub-028/ses-2/eeg/sub-028_ses-2_task-39ByBP_events.tsv
220.526,1.0,220526,S 77,sub-028,ds005289,ds005289/sub-028/ses-2/eeg/sub-028_ses-2_task-39ByBP_events.tsv
0.0,,0,boundary,sub-028,ds005289,ds005289/sub-028/ses-3/eeg/sub-028_ses-3_task-39ByBP_events.tsv
14.745,1.0,14745,S 11,sub-028,ds005289,ds005289/sub-028/ses-3/eeg/sub-028_ses-3_task-39ByBP_events.tsv
37.972,1.0,37972,S 11,sub-028,ds005289,ds005289/sub-028/ses-3/eeg/sub-028_ses-3_task-39ByBP_events.tsv
58.66,1.0,58660,S 11,sub-028,ds005289,ds005289/sub-028/ses-3/eeg/sub-028_ses-3_task-39ByBP_events.tsv
80.372,1.0,80372,S 11,sub-028,ds005289,ds005289/sub-028/ses-3/eeg/sub-028_ses-3_task-39ByBP_events.tsv
103.714,1.0,103714,S 11,sub-028,ds005289,ds005289/sub-028/ses-3/eeg/sub-028_ses-3_task-39ByBP_events.tsv
127.114,1.0,127114,S 11,sub-028,ds005289,ds005289/sub-028/ses-3/eeg/sub-028_ses-3_task-39ByBP_events.tsv
148.685,1.0,148685,S 11,sub-028,ds005289,ds005289/sub-028/ses-3/eeg/sub-028_ses-3_task-39ByBP_events.tsv
170.166,1.0,170166,S 11,sub-028,ds005289,ds005289/sub-028/ses-3/eeg/sub-028_ses-3_task-39ByBP_events.tsv
192.11,1.0,192110,S 11,sub-028,ds005289,ds005289/sub-028/ses-3/eeg/sub-028_ses-3_task-39ByBP_events.tsv
214.054,1.0,214054,S 11,sub-028,ds005289,ds005289/sub-028/ses-3/eeg/sub-028_ses-3_task-39ByBP_events.tsv
0.0,,0,boundary,sub-028,ds005289,ds005289/sub-028/ses-4/eeg/sub-028_ses-4_task-39ByBP_events.tsv
30.55,1.0,30550,S 15,sub-028,ds005289,ds005289/sub-028/ses-4/eeg/sub-028_ses-4_task-39ByBP_events.tsv
67.851,1.0,67851,S 15,sub-028,ds005289,ds005289/sub-028/ses-4/eeg/sub-028_ses-4_task-39ByBP_events.tsv
104.281,1.0,104281,S 15,sub-028,ds005289,ds005289/sub-028/ses-4/eeg/sub-028_ses-4_task-39ByBP_events.tsv
141.18,1.0,141180,S 15,sub-028,ds005289,ds005289/sub-028/ses-4/eeg/sub-028_ses-4_task-39ByBP_events.tsv
176.988,1.0,176988,S 15,sub-028,ds005289,ds005289/sub-028/ses-4/eeg/sub-028_ses-4_task-39ByBP_events.tsv
213.216,1.0,213216,S 15,sub-028,ds005289,ds005289/sub-028/ses-4/eeg/sub-028_ses-4_task-39ByBP_events.tsv
249.612,1.0,249612,S 15,sub-028,ds005289,ds005289/sub-028/ses-4/eeg/sub-028_ses-4_task-39ByBP_events.tsv
288.389,1.0,288389,S 15,sub-028,ds005289,ds005289/sub-028/ses-4/eeg/sub-028_ses-4_task-39ByBP_events.tsv
324.097,1.0,324097,S 15,sub-028,ds005289,ds005289/sub-028/ses-4/eeg/sub-028_ses-4_task-39ByBP_events.tsv
360.829,1.0,360829,S 15,sub-028,ds005289,ds005289/sub-028/ses-4/eeg/sub-028_ses-4_task-39ByBP_events.tsv
0.0,,0,boundary,sub-028,ds005289,ds005289/sub-028/ses-5/eeg/sub-028_ses-5_task-39ByBP_events.tsv
20.718,1.0,20718,S111,sub-028,ds005289,ds005289/sub-028/ses-5/eeg/sub-028_ses-5_task-39ByBP_events.tsv
42.22,1.0,42220,S111,sub-028,ds005289,ds005289/sub-028/ses-5/eeg/sub-028_ses-5_task-39ByBP_events.tsv
62.085,1.0,62085,S111,sub-028,ds005289,ds005289/sub-028/ses-5/eeg/sub-028_ses-5_task-39ByBP_events.tsv
82.736,1.0,82736,S111,sub-028,ds005289,ds005289/sub-028/ses-5/eeg/sub-028_ses-5_task-39ByBP_events.tsv
104.78,1.0,104780,S111,sub-028,ds005289,ds005289/sub-028/ses-5/eeg/sub-028_ses-5_task-39ByBP_events.tsv
127.748,1.0,127748,S111,sub-028,ds005289,ds005289/sub-028/ses-5/eeg/sub-028_ses-5_task-39ByBP_events.tsv
149.315,1.0,149315,S111,sub-028,ds005289,ds005289/sub-028/ses-5/eeg/sub-028_ses-5_task-39ByBP_events.tsv
172.591,1.0,172591,S111,sub-028,ds005289,ds005289/sub-028/ses-5/eeg/sub-028_ses-5_task-39ByBP_events.tsv
193.702,1.0,193702,S111,sub-028,ds005289,ds005289/sub-028/ses-5/eeg/sub-028_ses-5_task-39ByBP_events.tsv
214.545,1.0,214545,S111,sub-028,ds005289,ds005289/sub-028/ses-5/eeg/sub-028_ses-5_task-39ByBP_events.tsv
0.0,,0,boundary,sub-029,ds005289,ds005289/sub-029/ses-1/eeg/sub-029_ses-1_task-39ByBP_events.tsv
81.14,1.0,81140,S115,sub-029,ds005289,ds005289/sub-029/ses-1/eeg/sub-029_ses-1_task-39ByBP_events.tsv
120.32,1.0,120320,S115,sub-029,ds005289,ds005289/sub-029/ses-1/eeg/sub-029_ses-1_task-39ByBP_events.tsv
161.277,1.0,161277,S115,sub-029,ds005289,ds005289/sub-029/ses-1/eeg/sub-029_ses-1_task-39ByBP_events.tsv
200.39,1.0,200390,S115,sub-029,ds005289,ds005289/sub-029/ses-1/eeg/sub-029_ses-1_task-39ByBP_events.tsv
239.218,1.0,239218,S115,sub-029,ds005289,ds005289/sub-029/ses-1/eeg/sub-029_ses-1_task-39ByBP_events.tsv
277.224,1.0,277224,S115,sub-029,ds005289,ds005289/sub-029/ses-1/eeg/sub-029_ses-1_task-39ByBP_events.tsv
316.035,1.0,316035,S115,sub-029,ds005289,ds005289/sub-029/ses-1/eeg/sub-029_ses-1_task-39ByBP_events.tsv
354.208,1.0,354208,S115,sub-029,ds005289,ds005289/sub-029/ses-1/eeg/sub-029_ses-1_task-39ByBP_events.tsv
