dataset,subject,epoch,rating,laser_power,tsne_1,tsne_2,state,knn_predicted_state
ds005280,sub-213,11,4.0,3.5,49.592453,37.133617,4,4
ds005280,sub-213,12,7.0,3.0,-10.019436,-60.144726,1,1
ds005280,sub-213,13,9.0,3.5,67.64227,3.6387076,4,4
ds005280,sub-213,14,4.0,3.5,45.35661,3.352214,4,4
ds005280,sub-213,15,3.0,3.0,-67.06753,-32.96581,1,1
ds005280,sub-213,16,4.0,3.0,4.009557,-40.11687,3,3
ds005280,sub-213,17,2.0,3.0,15.576293,26.522003,2,2
ds005280,sub-213,18,6.0,3.0,4.3194146,-59.414516,3,3
ds005280,sub-213,19,4.0,3.5,57.23866,48.32478,4,4
ds005280,sub-213,20,4.0,3.0,-23.608461,-14.465725,1,1
ds005280,sub-213,21,2.0,3.5,28.870811,-19.361097,3,3
ds005280,sub-213,22,4.0,3.5,-26.847652,-9.587568,1,1
ds005280,sub-213,23,5.0,3.5,72.07901,27.380482,4,4
ds005280,sub-214,0,4.0,3.0,-26.337086,60.03628,2,2
ds005280,sub-214,1,5.0,3.5,74.09766,28.78868,4,4
ds005280,sub-214,2,6.0,3.5,19.13852,54.576206,2,2
ds005280,sub-214,3,4.0,3.5,-20.6608,51.11606,2,2
ds005280,sub-214,4,4.0,3.5,20.54395,45.149147,2,2
ds005280,sub-214,5,6.0,3.0,66.20117,42.11087,4,4
ds005280,sub-214,6,3.0,3.0,-54.719505,-45.33332,1,1
ds005280,sub-214,7,4.0,3.0,51.564632,31.56723,4,4
ds005280,sub-214,8,2.0,3.0,-8.77013,1.7536685,2,2
ds005280,sub-214,9,3.0,3.5,-14.989365,64.64586,2,2
ds005280,sub-214,10,1.0,3.0,-16.273417,61.39061,2,2
ds005280,sub-214,11,3.0,3.5,-36.396763,14.439038,0,0
ds005280,sub-214,12,2.0,3.0,-75.40614,1.0492582,0,0
ds005280,sub-214,13,3.0,3.5,1.6078469,34.4845,2,2
ds005280,sub-214,14,2.0,3.0,-49.073643,-33.140434,1,1
ds005280,sub-214,15,3.0,3.0,-23.497128,-14.53913,1,1
ds005280,sub-214,16,1.0,3.5,-56.994907,-36.670864,1,1
ds005280,sub-214,17,2.0,3.5,-5.797158,-36.339706,1,1
ds005280,sub-214,18,3.0,3.0,-24.333437,58.073933,2,2
ds005280,sub-214,19,4.0,3.5,34.65877,-43.146793,3,3
ds005280,sub-214,20,2.0,3.5,-11.824954,-48.585308,1,1
ds005280,sub-214,21,1.0,3.0,-81.2106,-4.9495044,0,0
ds005280,sub-214,22,1.0,3.0,-22.645987,55.753803,2,2
ds005280,sub-214,23,3.0,3.0,-62.897526,11.296561,0,0
ds005280,sub-214,24,2.0,3.0,-55.628044,-52.718193,1,1
ds005280,sub-214,25,3.0,3.5,7.028737,24.95419,2,2
ds005280,sub-214,26,3.0,3.0,6.524231,30.718285,2,2
ds005280,sub-214,27,1.0,3.5,-15.2778635,24.396778,2,2
ds005280,sub-214,28,2.0,3.5,7.2941713,-6.725996,3,3
ds005280,sub-214,29,2.0,3.5,-57.711872,-40.011444,1,1
ds005280,sub-215,0,5.0,3.5,-21.149744,34.0572,2,2
ds005280,sub-215,1,7.0,4.0,70.91551,15.970498,4,4
ds005280,sub-215,2,7.0,4.0,73.20235,26.959442,4,4
ds005280,sub-215,3,8.0,4.0,78.94857,29.84734,4,4
ds005280,sub-215,4,7.0,4.0,79.558395,28.880213,4,4
ds005280,sub-215,5,5.0,3.5,-49.38824,-28.931269,1,1
ds005280,sub-215,6,6.0,3.5,-65.972404,-9.863241,0,0
ds005280,sub-215,7,8.0,3.5,-4.1746554,59.823868,2,2
ds005280,sub-215,8,7.0,3.5,73.11024,14.495865,4,4
ds005280,sub-215,9,8.0,4.0,22.076115,48.795742,2,2
ds005280,sub-215,10,6.0,3.5,-14.1994095,66.64943,2,2
ds005280,sub-215,11,8.0,4.0,-7.2466025,66.41188,2,2
ds005280,sub-215,12,6.0,3.5,-19.219517,41.08045,2,2
ds005280,sub-215,13,8.0,4.0,79.5122,28.900902,4,4
ds005280,sub-215,14,5.0,3.5,-21.571148,45.555832,2,2
ds005280,sub-215,15,6.0,3.5,29.365858,-37.31042,3,3
ds005280,sub-215,16,7.0,4.0,-7.999632,62.812767,2,2
ds005280,sub-215,17,7.0,4.0,65.323296,37.001186,4,4
ds005280,sub-215,18,5.0,3.5,-37.83307,-17.445436,1,1
ds005280,sub-215,19,6.0,4.0,39.261288,21.792377,4,4
ds005280,sub-215,20,6.0,4.0,56.5445,13.959263,4,4
ds005280,sub-215,21,5.0,3.5,-45.85678,48.176086,0,0
ds005280,sub-215,22,8.0,3.5,63.680378,36.043392,4,4
ds005280,sub-215,23,6.0,3.5,76.33506,27.282373,4,4
ds005280,sub-215,24,5.0,3.5,-69.04817,-5.732669,0,0
ds005280,sub-215,25,6.0,4.0,-4.810539,60.8442,2,2
ds005280,sub-215,26,7.0,3.5,-6.4005647,63.952812,2,2
ds005280,sub-215,27,8.0,4.0,50.351574,30.137009,4,4
ds005280,sub-215,28,7.0,4.0,-18.128044,33.961136,2,2
ds005280,sub-215,29,7.0,4.0,57.06685,40.096725,4,4
ds005280,sub-216,0,7.0,3.5,-49.31616,-21.701012,1,1
ds005280,sub-216,1,9.0,4.0,12.811279,-37.961723,3,3
ds005280,sub-216,2,8.0,4.0,61.438732,-7.292733,4,4
ds005280,sub-216,3,9.0,4.0,11.247102,23.073872,2,2
ds005280,sub-216,4,9.0,4.0,4.8157907,28.875334,2,2
ds005280,sub-216,5,6.0,3.5,-48.967617,-14.668237,0,0
ds005280,sub-216,6,8.0,3.5,-33.40537,-16.731201,1,1
ds005280,sub-216,7,8.0,3.5,3.4157486,2.050748,3,2
ds005280,sub-216,8,8.0,3.5,-18.029081,-47.990383,1,1
ds005280,sub-216,9,9.0,4.0,16.18823,13.91236,2,2
ds005280,sub-216,10,9.0,3.5,0.11874727,-27.71094,3,3
ds005280,sub-216,11,9.0,4.0,-26.630823,5.5725737,0,0
ds005280,sub-216,12,9.0,3.5,-58.57775,2.8047528,0,0
ds005280,sub-216,13,10.0,4.0,41.95107,28.49432,4,4
ds005280,sub-216,14,8.0,3.5,-29.816992,27.411324,0,0
ds005280,sub-216,15,9.0,3.5,-10.15502,20.497154,2,2
ds005280,sub-216,16,10.0,4.0,14.341035,2.0513244,3,3
ds005280,sub-216,17,9.0,4.0,-54.088146,-11.289155,0,0
ds005280,sub-216,18,9.0,3.5,-14.712709,-4.4388614,1,1
ds005280,sub-216,19,10.0,4.0,32.40062,17.672215,4,4
ds005280,sub-216,20,9.0,4.0,-13.004702,51.63091,2,2
ds005280,sub-216,21,9.0,3.5,-22.357302,0.78343195,0,0
ds005280,sub-216,22,8.0,3.5,6.7482,-5.521759,3,3
ds005280,sub-216,23,9.0,3.5,-28.618433,50.5322,2,2
ds005280,sub-216,24,9.0,3.5,-5.8051047,-37.436554,1,1
ds005280,sub-216,25,10.0,4.0,-4.7355847,-4.3898077,3,3
ds005280,sub-216,26,9.0,3.5,-18.457872,62.142822,2,2
ds005280,sub-216,27,10.0,4.0,72.41584,-1.0883673,4,4
ds005280,sub-216,28,10.0,4.0,54.721165,36.9788,4,4
ds005280,sub-216,29,9.0,4.0,23.08632,-21.774925,3,3
ds005280,sub-217,0,8.0,3.5,-13.409929,13.436274,2,2
ds005280,sub-217,1,9.0,4.0,-4.007001,-15.888924,3,3
ds005280,sub-217,2,10.0,4.0,7.0735826,-22.93547,3,3
ds005280,sub-217,3,9.0,4.0,56.025448,12.068732,4,4
ds005280,sub-217,4,10.0,4.0,56.362717,-0.362124,4,4
ds005280,sub-217,5,8.0,3.5,1.6149068,10.3523,2,2
ds005280,sub-217,6,8.0,3.5,-8.902615,33.263367,2,2
ds005280,sub-217,7,8.0,3.5,-56.036205,-34.604717,1,1
ds005280,sub-217,8,7.0,3.5,47.71779,31.62844,4,4
ds005280,sub-217,9,9.0,4.0,16.25052,40.549603,2,2
ds005280,sub-217,10,9.0,3.5,-44.126244,-32.331047,1,1
ds005280,sub-217,11,10.0,4.0,-4.7296596,61.583637,2,2
ds005280,sub-217,12,6.0,3.5,5.8472266,-19.7644,3,3
ds005280,sub-217,13,10.0,4.0,18.175978,17.610361,2,2
ds005280,sub-217,14,7.0,3.5,-2.41976,40.76704,2,2
ds005280,sub-217,15,7.0,3.5,-42.51742,-29.411715,1,1
ds005280,sub-217,16,10.0,4.0,16.935553,39.59931,2,2
ds005280,sub-217,17,10.0,4.0,12.887571,39.9191,2,2
ds005280,sub-217,18,6.0,3.5,-28.638102,0.70167243,0,0
ds005280,sub-217,19,10.0,4.0,46.450314,17.198912,4,4
ds005280,sub-217,20,9.0,4.0,44.29667,11.116699,4,4
ds005280,sub-217,21,7.0,3.5,20.80555,13.19997,2,2
ds005280,sub-217,22,5.0,3.5,32.156353,39.964428,2,2
ds005280,sub-217,23,9.0,3.5,30.96487,-7.469868,3,3
ds005280,sub-217,24,4.0,3.5,-9.92772,2.2571023,2,2
ds005280,sub-217,25,9.0,4.0,14.892718,40.365944,2,2
ds005280,sub-217,26,7.0,3.5,-26.558096,-37.988865,1,1
ds005280,sub-217,27,10.0,4.0,12.079438,42.078766,2,2
ds005280,sub-217,28,10.0,4.0,8.731537,33.01093,2,2
ds005280,sub-217,29,9.0,4.0,66.833176,39.816174,4,4
ds005280,sub-218,0,3.0,3.0,25.29545,3.129864,3,3
ds005280,sub-218,1,3.0,3.5,-41.338753,-1.453182,0,0
ds005280,sub-218,2,3.0,3.5,46.97406,3.4029875,4,4
ds005280,sub-218,3,4.0,3.5,79.069405,2.8686836,4,4
ds005280,sub-218,4,4.0,3.0,57.87421,48.195797,4,4
ds005280,sub-218,5,2.0,3.0,15.76302,5.817704,3,3
ds005280,sub-218,6,3.0,3.0,-6.7896595,47.47765,2,2
ds005280,sub-218,7,3.0,3.0,-77.0509,4.202616,0,0
ds005280,sub-218,8,4.0,3.5,62.623856,24.995872,4,4
ds005280,sub-218,9,3.0,3.0,-23.312214,53.513363,2,2
ds005280,sub-218,10,3.0,3.5,63.580997,22.202955,4,4
ds005280,sub-218,11,3.0,3.0,48.43355,31.671616,4,4
ds005280,sub-218,12,6.0,3.5,85.75581,2.4147427,4,4
ds005280,sub-218,13,3.0,3.0,19.483034,-26.297535,3,3
ds005280,sub-218,14,2.0,3.0,-59.937057,-12.506342,0,0
ds005280,sub-218,15,5.0,3.5,63.429966,22.898851,4,4
ds005280,sub-218,16,4.0,3.5,4.477942,-22.025803,3,3
ds005280,sub-218,17,3.0,3.0,-9.977514,-16.18697,1,1
ds005280,sub-218,18,4.0,3.5,28.280775,2.6181393,3,3
ds005280,sub-218,19,3.0,3.5,53.43517,4.4031444,4,4
ds005280,sub-218,20,3.0,3.0,-67.12149,-37.298065,1,1
ds005280,sub-218,21,3.0,3.0,-35.243473,17.843563,0,0
ds005280,sub-218,22,4.0,3.0,18.565907,-1.1863307,3,3
ds005280,sub-218,23,3.0,3.0,-30.427555,-38.773693,1,1
ds005280,sub-218,24,4.0,3.5,54.175262,41.668926,4,4
ds005280,sub-218,25,3.0,3.0,0.6473236,-16.479511,3,3
ds005280,sub-218,26,5.0,3.5,57.31463,-9.971345,4,4
ds005280,sub-218,27,5.0,3.5,11.7632,11.877634,2,2
ds005280,sub-218,28,6.0,3.5,51.392017,21.86254,4,4
ds005280,sub-219,0,6.0,3.5,-57.33701,-14.834785,0,0
ds005280,sub-219,1,6.0,3.0,-45.01466,-13.523428,1,1
ds005280,sub-219,2,6.0,3.0,-31.321442,-10.016992,1,1
ds005280,sub-219,3,5.0,3.0,-36.147522,10.776856,0,0
ds005280,sub-219,4,6.0,3.0,-42.10362,-36.930115,1,1
ds005280,sub-219,5,6.0,3.5,-35.439568,-1.6894642,0,0
ds005280,sub-219,6,6.0,3.0,-4.900325,-2.8183215,3,3
ds005280,sub-219,7,7.0,3.5,11.908933,-8.743669,3,3
ds005280,sub-219,8,6.0,3.0,-16.189573,18.773352,2,2
ds005280,sub-219,9,5.0,3.5,-50.48741,-14.128562,0,0
ds005280,sub-219,10,6.0,3.0,22.160645,-24.374992,3,3
ds005280,sub-219,11,5.0,3.0,-65.3162,-28.490034,1,1
ds005280,sub-219,12,7.0,3.5,38.948856,-32.271843,3,3
ds005280,sub-219,13,6.0,3.5,28.433392,-21.540201,3,3
ds005280,sub-219,14,6.0,3.0,-30.348677,0.4551551,0,0
ds005280,sub-219,15,7.0,3.5,-36.904427,13.352736,0,0
ds005280,sub-219,16,5.0,3.5,-38.372154,-13.8374,1,1
ds005280,sub-219,17,6.0,3.0,-4.042155,0.49321607,2,2
ds005280,sub-219,18,4.0,3.0,-14.370766,-28.309015,1,1
ds005280,sub-219,19,7.0,3.0,-37.768402,-7.407719,0,0
ds005280,sub-219,20,4.0,3.0,-39.870354,-16.725887,1,1
ds005280,sub-219,21,5.0,3.5,-59.507442,5.484568,0,0
ds005280,sub-219,22,6.0,3.0,-12.841956,-14.967266,1,1
ds005280,sub-219,23,6.0,3.5,-10.139792,3.40234,2,2
ds005280,sub-219,24,6.0,3.5,11.43228,-45.785385,3,3
ds005280,sub-219,25,7.0,3.5,37.512383,-15.536915,3,3
ds005280,sub-220,0,4.0,3.0,-6.0339284,-43.939945,1,1
ds005280,sub-220,1,5.0,3.5,24.470507,26.404032,2,2
ds005280,sub-220,2,4.0,3.5,26.390625,-32.539425,3,3
ds005280,sub-220,3,5.0,3.5,36.310474,23.71071,4,4
ds005280,sub-220,4,4.0,3.5,12.834433,-3.2137465,3,3
ds005280,sub-220,5,6.0,3.0,4.139607,44.116634,2,2
ds005280,sub-220,6,3.0,3.0,1.7777995,-34.61709,3,3
ds005280,sub-220,7,4.0,3.0,-43.320915,15.130737,0,0
ds005280,sub-220,8,4.0,3.0,-9.736389,49.24173,2,2
ds005280,sub-220,9,5.0,3.5,47.707222,13.560796,4,4
ds005280,sub-220,10,4.0,3.0,-31.61595,39.103092,2,2
ds005280,sub-220,11,6.0,3.5,7.613289,20.753233,2,2
ds005280,sub-220,12,3.0,3.0,-52.01043,27.095747,0,0
ds005280,sub-220,13,6.0,3.5,12.114189,46.528793,2,2
ds005280,sub-220,14,4.0,3.0,33.497097,-36.84655,3,3
ds005280,sub-220,15,3.0,3.0,-37.79612,-19.46444,1,1
ds005280,sub-220,16,6.0,3.5,-4.616118,61.141933,2,2
ds005280,sub-220,17,4.0,3.5,-43.66125,18.056353,0,0
ds005280,sub-220,18,3.0,3.0,-19.493649,60.70314,2,2
ds005280,sub-220,19,5.0,3.5,70.448326,9.965905,4,4
ds005280,sub-220,20,4.0,3.5,45.04594,28.407652,4,4
ds005280,sub-220,21,3.0,3.0,-5.6990795,57.821236,2,2
ds005280,sub-220,22,3.0,3.0,-25.459955,4.2466793,0,0
ds005280,sub-220,23,3.0,3.0,-26.261698,-13.756516,1,1
ds005280,sub-220,24,4.0,3.0,-9.670351,4.5847383,2,2
ds005280,sub-220,25,4.0,3.5,12.882355,37.492226,2,2
ds005280,sub-220,26,4.0,3.0,35.755154,-21.172707,3,3
ds005280,sub-220,27,4.0,3.5,-31.052666,39.395565,2,2
ds005280,sub-220,28,5.0,3.5,44.61127,-32.082733,3,3
ds005280,sub-220,29,6.0,3.5,18.705547,13.589413,2,2
ds005280,sub-221,0,4.0,3.0,-19.437815,-43.008102,1,1
ds005280,sub-221,1,6.0,3.5,55.860653,3.064762,4,4
ds005280,sub-221,2,4.0,3.5,-24.834913,47.02168,2,2
ds005280,sub-221,3,5.0,3.5,-61.025562,-17.936136,0,0
ds005280,sub-221,4,4.0,3.5,-4.012872,-46.803875,1,1
ds005280,sub-221,5,3.0,3.0,-30.92676,-27.968542,1,1
ds005280,sub-221,6,3.0,3.0,-51.770058,-4.185024,0,0
ds005280,sub-221,7,4.0,3.0,-30.914234,-49.4306,1,1
ds005280,sub-221,8,3.0,3.0,-46.947258,20.855835,0,0
ds005280,sub-221,9,5.0,3.5,-26.547548,-30.004074,1,1
ds005280,sub-221,10,1.0,3.0,-32.18184,20.42886,0,0
ds005280,sub-221,11,4.0,3.5,1.2661563,-32.91091,3,3
ds005280,sub-221,12,3.0,3.0,-52.721638,-37.99309,1,1
ds005280,sub-221,13,4.0,3.5,32.129818,-32.133553,3,3
ds005280,sub-221,14,3.0,3.0,5.1374507,-60.113743,3,3
ds005280,sub-221,15,4.0,3.0,1.803622,-36.327633,3,3
ds005280,sub-221,16,5.0,3.5,14.002095,-32.601234,3,3
ds005280,sub-221,17,6.0,3.5,23.379526,-35.9004,3,3
ds005280,sub-221,18,2.0,3.0,0.3432698,-26.811773,3,3
ds005280,sub-221,19,7.0,3.5,27.993595,-52.872105,3,3
ds005280,sub-221,20,5.0,3.5,-0.057687886,-14.1356735,3,3
ds005280,sub-221,21,3.0,3.0,-4.04378,-60.331234,1,1
ds005280,sub-221,22,2.0,3.0,-4.0041504,-33.9318,1,1
ds005280,sub-221,23,2.0,3.0,-22.09073,-33.670506,1,1
ds005280,sub-221,24,1.0,3.0,-54.156776,-10.834994,0,0
ds005280,sub-221,25,3.0,3.5,-24.187538,-48.439247,1,1
ds005280,sub-221,26,1.0,3.0,-31.973127,2.366555,0,0
ds005280,sub-221,27,3.0,3.5,-15.116883,-31.703236,1,1
ds005280,sub-221,28,2.0,3.5,-26.362219,0.41683418,0,0
ds005280,sub-221,29,2.0,3.5,-33.873444,-15.935141,1,1
ds005280,sub-222,0,5.0,3.0,10.760243,-23.258514,3,3
ds005280,sub-222,1,6.0,3.5,29.028776,32.552284,2,2
ds005280,sub-222,2,5.0,3.5,61.225636,-32.376472,3,3
ds005280,sub-222,3,4.0,3.5,60.429558,8.626835,4,4
ds005280,sub-222,4,3.0,3.0,-17.193779,-10.234155,1,1
ds005280,sub-222,5,3.0,3.0,-44.08118,-32.197582,1,1
ds005280,sub-222,6,2.0,3.0,-7.8321285,-29.413002,1,1
ds005280,sub-222,7,3.0,3.0,29.022144,1.5423608,3,3
ds005280,sub-222,8,4.0,3.5,5.430512,-27.222708,3,3
ds005280,sub-222,9,3.0,3.0,-4.955218,8.861968,2,2
ds005280,sub-222,10,3.0,3.5,-18.690561,-25.453278,1,1
ds005280,sub-222,11,4.0,3.0,-2.003752,12.806785,2,2
ds005280,sub-222,12,5.0,3.5,53.791687,-20.466843,4,3
ds005280,sub-222,13,4.0,3.0,4.693762,13.4600525,2,2
ds005280,sub-222,14,3.0,3.0,9.17968,-55.247646,3,3
ds005280,sub-222,15,5.0,3.5,2.7674236,-53.998066,3,3
ds005280,sub-222,16,5.0,3.5,1.6602901,-45.982655,3,3
ds005280,sub-222,17,3.0,3.0,-47.528126,9.050375,0,0
ds005280,sub-222,18,6.0,3.5,30.39616,-51.646362,3,3
ds005280,sub-222,19,4.0,3.5,27.752388,-51.98453,3,3
ds005280,sub-222,20,3.0,3.0,7.8477325,-28.341827,3,3
ds005280,sub-222,21,2.0,3.0,-9.378201,13.334012,2,2
ds005280,sub-222,22,3.0,3.0,-17.45283,-10.110942,1,1
ds005280,sub-222,23,4.0,3.0,-3.6398973,27.142769,2,2
ds005280,sub-222,24,5.0,3.5,54.398033,-22.726185,3,3
ds005280,sub-222,25,3.0,3.0,-2.743236,29.876457,2,2
ds005280,sub-222,26,6.0,3.5,30.215363,-51.08946,3,3
ds005280,sub-222,27,5.0,3.5,5.263691,26.369696,2,2
ds005280,sub-222,28,6.0,3.5,30.638369,-52.87124,3,3
ds005280,sub-223,0,3.0,3.0,-29.94628,-32.99554,1,1
ds005280,sub-223,1,4.0,3.5,28.581886,-49.20023,3,3
ds005280,sub-223,2,5.0,3.5,41.065056,-33.58078,3,3
ds005280,sub-223,3,4.0,3.5,20.025446,-40.19004,3,3
ds005280,sub-223,4,5.0,3.5,78.96319,2.8437338,4,4
ds005280,sub-223,5,3.0,3.0,-1.1463583,-39.490025,3,3
ds005280,sub-223,6,3.0,3.0,-6.024139,-38.61707,1,1
ds005280,sub-223,7,3.0,3.0,26.153309,-3.8607724,3,3
ds005280,sub-223,8,3.0,3.0,-21.479546,-49.41235,1,1
ds005280,sub-223,9,5.0,3.5,24.53273,-2.5678105,3,3
ds005280,sub-223,10,5.0,3.0,25.34852,-26.068016,3,3
ds005280,sub-223,11,3.0,3.5,-33.970215,2.5811818,0,0
ds005280,sub-223,12,2.0,3.0,-8.103877,-23.080667,1,1
ds005280,sub-223,13,3.0,3.5,1.9698021,-53.556934,3,3
ds005280,sub-223,14,3.0,3.0,-8.333079,49.574795,2,2
ds005280,sub-223,15,3.0,3.0,-9.07276,3.4757183,2,2
ds005280,sub-223,16,5.0,3.5,48.951782,-33.440907,3,3
ds005280,sub-223,17,3.0,3.5,-3.3457074,-24.352858,3,3
ds005280,sub-223,18,4.0,3.0,-7.8717494,-44.558895,1,1
ds005280,sub-223,19,4.0,3.5,20.733406,-34.930676,3,3
ds005280,sub-223,20,3.0,3.0,-8.6820345,-1.5324488,2,2
ds005280,sub-223,21,3.0,3.5,-28.692131,46.730164,2,2
ds005280,sub-223,22,2.0,3.0,-20.524057,56.15763,2,2
ds005473,sub-001,0,4.0,3.0,-55.34966,-43.624725,1,1
ds005473,sub-001,1,2.0,1.5,-52.033745,-37.813663,1,1
ds005473,sub-001,2,7.0,4.0,43.635826,0.2634148,4,4
ds005473,sub-001,3,4.0,1.75,-44.281185,9.455482,0,0
ds005473,sub-001,4,4.5,3.5,7.5170436,8.390225,2,2
ds005473,sub-001,5,4.3,1.75,-15.054129,11.754035,2,2
ds005473,sub-001,6,4.7,2.75,-76.83059,-17.408047,0,0
ds005473,sub-001,7,3.8,1.75,14.771162,15.264249,2,2
ds005473,sub-001,8,8.0,4.0,39.35156,-5.450425,3,3
ds005473,sub-001,9,5.0,2.25,-40.33874,-54.182007,1,1
ds005473,sub-001,10,4.8,3.25,46.0307,32.274628,4,4
ds005473,sub-001,11,4.2,2.0,-31.37487,11.364358,0,0
ds005473,sub-001,12,6.0,4.0,33.337036,-8.2775135,3,3
ds005473,sub-001,13,4.0,2.5,-12.785691,-32.133972,1,1
ds005473,sub-001,14,4.5,3.5,35.94345,-6.825859,3,3
ds005473,sub-001,15,0.0,1.25,-47.771275,-53.676884,1,1
ds005473,sub-001,16,4.5,3.0,-31.667252,-20.9194,1,1
ds005473,sub-001,17,4.0,2.0,-7.475525,16.148077,2,2
ds005473,sub-001,18,4.0,2.5,-17.244253,-24.453697,1,1
ds005473,sub-001,19,8.0,3.75,52.68346,-14.197406,4,4
ds005473,sub-001,20,4.0,1.75,-13.559411,-8.429901,1,1
ds005473,sub-001,21,3.7,3.25,-2.6537526,-10.519242,3,3
ds005473,sub-001,22,4.0,2.25,-5.827047,-15.18046,3,3
ds005473,sub-001,23,3.8,1.25,-26.262793,-12.025802,1,1
ds005473,sub-001,24,5.0,3.25,21.76168,-52.433514,3,3
ds005473,sub-001,25,3.0,2.0,-41.21176,-9.597468,0,0
ds005473,sub-001,26,5.5,3.5,27.594458,4.8720636,3,3
ds005473,sub-001,27,3.5,1.25,-39.793182,0.9045677,0,0
ds005473,sub-001,28,4.8,3.25,-13.255088,18.122435,2,2
ds005473,sub-001,29,1.5,1.0,-38.042717,18.65685,0,0
ds005473,sub-001,30,5.0,3.75,-9.999487,-8.815119,1,1
ds005473,sub-001,31,3.5,1.5,-39.632248,-26.977194,1,1
ds005473,sub-001,32,5.0,2.75,11.478687,-29.577648,3,3
ds005473,sub-001,33,0.0,1.0,-12.419776,-10.432803,1,1
ds005473,sub-001,34,6.0,4.0,30.798594,-10.7247095,3,3
ds005473,sub-001,35,3.0,1.5,-39.08124,-3.9179792,0,0
ds005473,sub-001,36,1.5,3.0,-38.82369,45.16476,0,0
ds005473,sub-001,37,2.5,1.0,-39.22986,-22.759087,1,1
ds005473,sub-001,38,5.0,2.75,-46.97259,-17.495628,1,1
ds005473,sub-001,39,4.0,1.75,-20.404297,-11.665967,1,1
ds005473,sub-001,40,3.8,2.25,-16.94737,-33.75282,1,1
ds005473,sub-001,41,4.5,3.75,31.16224,-10.884009,3,3
ds005473,sub-001,42,3.0,1.25,-21.261024,-1.9004972,1,1
ds005473,sub-001,43,4.0,3.5,-16.220211,2.1581843,2,2
ds005473,sub-001,44,4.2,2.0,-3.6870925,16.447296,2,2
ds005473,sub-001,45,3.9,1.5,58.30194,49.873085,4,4
ds005473,sub-001,46,5.0,3.75,-31.95859,-23.479155,1,1
ds005473,sub-001,47,0.0,2.25,-20.645105,6.995122,0,0
ds005473,sub-001,48,6.0,3.5,21.383726,22.776348,2,2
ds005473,sub-001,49,3.0,1.25,-18.036451,-35.412636,1,1
ds005473,sub-001,50,5.0,3.25,8.854698,27.657063,2,2
ds005473,sub-001,51,4.5,2.5,-56.11705,-35.394707,1,1
ds005473,sub-001,52,4.5,2.75,-11.648627,-21.165014,1,1
ds005473,sub-001,53,0.0,1.0,-25.87659,2.4678345,0,0
ds005473,sub-001,54,6.5,3.75,47.61366,-30.623465,3,3
ds005473,sub-001,55,1.5,2.0,-15.715974,-23.966095,1,1
ds005473,sub-001,56,4.0,3.0,-33.13119,-12.843589,1,1
ds005473,sub-001,57,3.5,1.5,-26.428513,-4.555434,1,1
ds005473,sub-001,58,2.0,1.0,-19.173222,-28.002241,1,1
ds005473,sub-001,59,7.0,4.0,43.189518,-21.07325,3,3
ds005473,sub-001,60,4.5,2.75,-8.456988,15.842498,2,2
ds005473,sub-001,61,3.8,2.5,-43.55771,-1.4434111,0,0
ds005473,sub-001,62,3.5,2.25,-30.065517,20.491968,0,0
ds005473,sub-001,63,5.5,3.0,-37.767345,30.30364,0,0
ds005473,sub-001,64,4.5,3.0,-18.870375,13.613024,2,2
ds005473,sub-001,65,4.3,2.5,-42.29988,20.813318,0,0
ds005473,sub-001,66,6.5,4.0,42.85215,-0.6749804,4,4
ds005473,sub-001,67,4.1,2.0,20.589943,20.780676,2,2
ds005473,sub-001,68,5.0,3.25,1.3545725,3.8749754,2,2
ds005473,sub-001,69,4.2,2.25,4.739255,24.326395,2,2
ds005473,sub-001,70,6.7,3.75,26.820244,-0.8257792,3,3
ds005473,sub-001,71,3.8,1.25,-50.320126,-0.1772393,0,0
ds005473,sub-001,72,5.5,3.5,38.658913,-13.932567,3,3
ds005473,sub-001,73,3.9,1.5,-34.69335,-25.788282,1,1
ds005473,sub-001,74,3.8,2.25,-16.372982,20.43419,2,2
ds005473,sub-001,75,6.0,3.75,32.82867,9.410623,4,4
ds005473,sub-001,76,2.0,1.25,-20.335339,-11.659409,1,1
ds005473,sub-001,77,5.5,2.75,-23.893206,-12.635616,1,1
ds005473,sub-001,78,4.0,1.5,-15.048112,-6.9778605,1,1
ds005473,sub-001,79,4.5,3.0,-45.414757,46.30328,0,0
ds005473,sub-001,80,4.6,2.5,-8.712431,14.62405,2,2
ds005473,sub-001,81,4.7,3.25,30.911692,10.671222,4,4
ds005473,sub-001,82,4.0,2.5,-15.293244,-22.697578,1,1
ds005473,sub-001,83,6.5,3.75,35.668568,0.5569639,4,4
ds005473,sub-001,84,4.0,2.0,-9.891955,13.735895,2,2
ds005473,sub-001,85,5.5,3.5,9.608028,-33.432407,3,3
ds005473,sub-001,86,5.0,2.5,-28.274958,-10.784243,1,1
ds005473,sub-001,87,6.5,4.25,44.90948,-19.974644,3,3
ds005473,sub-001,88,5.0,2.5,-4.793248,27.375574,2,2
ds005473,sub-001,89,4.2,2.75,10.91906,-16.35968,3,3
ds005473,sub-001,90,1.0,1.0,-26.135012,-56.08572,1,1
ds005473,sub-001,91,4.0,1.75,-10.454475,24.074095,2,2
ds005473,sub-001,92,4.5,3.25,32.720173,-37.48386,3,3
ds005473,sub-001,93,4.7,2.75,-27.175564,30.51826,2,2
ds005473,sub-001,94,3.8,1.75,-17.348675,-15.970286,1,1
